Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,13,Georgia,62,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",231,"$92,483.13","$17,721.56","$13,608.03"
State,13,Georgia,63,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",45,"$78,141.56","$15,303.22","$11,681.89"
State,13,Georgia,64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,2133,"$83,492.41","$17,849.74","$14,432.24"
State,13,Georgia,65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,2359,"$48,968.35","$9,605.90","$7,043.95"
State,13,Georgia,66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,563,"$35,966.55","$7,016.31","$4,738.01"
State,13,Georgia,67,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,21,"$61,675.95","$13,185.81","$11,301.86"
State,13,Georgia,68,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,110,"$44,344.45","$8,153.30","$6,280.27"
State,13,Georgia,69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,937,"$39,939.60","$7,348.69","$5,514.08"
State,13,Georgia,70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,624,"$67,908.12","$14,993.59","$12,536.05"
State,13,Georgia,71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,623,"$44,309.53","$9,155.88","$7,157.85"
State,13,Georgia,72,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,107,"$36,430.62","$8,037.02","$6,220.50"
State,13,Georgia,73,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,165,"$55,407.37","$14,375.27","$11,014.42"
State,13,Georgia,74,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,283,"$45,048.82","$10,012.87","$7,373.34"
State,13,Georgia,77,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,59,"$55,856.15","$13,188.88","$11,118.83"
State,13,Georgia,78,HYPERTENSIVE ENCEPHALOPATHY WITH CC,68,"$43,967.59","$8,576.97","$6,163.00"
State,13,Georgia,80,NONTRAUMATIC STUPOR AND COMA WITH MCC,30,"$77,761.37","$18,906.53","$15,985.77"
State,13,Georgia,81,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,14,"$45,858.00","$9,820.29","$5,612.79"
State,13,Georgia,82,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,259,"$105,814.09","$23,982.95","$19,096.63"
State,13,Georgia,83,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,312,"$70,566.37","$13,804.65","$11,351.14"
State,13,Georgia,84,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,140,"$50,768.19","$10,699.95","$8,008.30"
State,13,Georgia,85,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,210,"$103,300.42","$21,532.58","$18,445.82"
State,13,Georgia,86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,332,"$64,582.39","$13,147.68","$10,674.71"
State,13,Georgia,87,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,133,"$40,027.98","$9,901.47","$7,864.75"
State,13,Georgia,88,CONCUSSION WITH MCC,11,"$47,198.91","$13,627.09","$11,550.82"
State,13,Georgia,89,CONCUSSION WITH CC,23,"$49,820.87","$10,908.61","$6,318.70"
State,13,Georgia,91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,476,"$71,233.67","$14,964.33","$12,317.54"
State,13,Georgia,92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,544,"$41,949.23","$9,010.89","$6,893.19"
State,13,Georgia,93,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,159,"$34,794.38","$7,103.31","$5,218.03"
State,13,Georgia,94,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,27,"$156,741.07","$31,957.48","$29,231.44"
State,13,Georgia,95,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,33,"$103,881.42","$26,958.45","$15,478.36"
State,13,Georgia,97,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,49,"$173,695.06","$35,966.49","$30,190.94"
State,13,Georgia,98,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,25,"$88,849.60","$18,734.20","$13,862.12"
State,13,Georgia,100,SEIZURES WITH MCC,710,"$103,946.46","$19,618.00","$15,731.85"
State,13,Georgia,101,SEIZURES WITHOUT MCC,702,"$38,725.71","$8,730.12","$6,423.74"
State,13,Georgia,102,HEADACHES WITH MCC,19,"$45,781.95","$9,897.68","$7,818.95"
State,13,Georgia,103,HEADACHES WITHOUT MCC,136,"$38,459.54","$8,034.34","$5,857.26"
State,13,Georgia,113,ORBITAL PROCEDURES WITH CC/MCC,11,"$184,628.55","$27,788.00","$22,462.36"
State,13,Georgia,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,13,"$67,224.46","$20,195.08","$11,783.77"
State,13,Georgia,123,NEUROLOGICAL EYE DISORDERS,100,"$38,893.53","$8,578.72","$5,481.42"
State,13,Georgia,124,OTHER DISORDERS OF THE EYE WITH MCC,28,"$54,497.21","$13,608.07","$11,134.04"
State,13,Georgia,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,62,"$35,234.03","$8,233.06","$6,377.37"
State,13,Georgia,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,23,"$231,299.91","$43,845.39","$38,057.78"
State,13,Georgia,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,61,"$133,581.51","$22,242.69","$19,029.54"
State,13,Georgia,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,45,"$84,076.36","$15,332.60","$12,410.38"
State,13,Georgia,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",13,"$128,117.31","$24,709.31","$22,342.62"
State,13,Georgia,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",24,"$87,667.08","$16,999.25","$13,647.50"
State,13,Georgia,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",23,"$59,474.00","$11,588.43","$8,576.57"
State,13,Georgia,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",35,"$63,714.77","$17,743.97","$13,676.46"
State,13,Georgia,149,DYSEQUILIBRIUM,338,"$34,953.43","$7,040.04","$4,958.97"
State,13,Georgia,150,EPISTAXIS WITH MCC,24,"$64,108.42","$12,384.58","$10,587.21"
State,13,Georgia,151,EPISTAXIS WITHOUT MCC,28,"$32,568.43","$7,150.46","$5,007.36"
State,13,Georgia,152,OTITIS MEDIA AND URI WITH MCC,46,"$50,350.17","$9,942.67","$8,059.52"
State,13,Georgia,153,OTITIS MEDIA AND URI WITHOUT MCC,68,"$27,933.78","$7,220.22","$5,011.49"
State,13,Georgia,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",50,"$51,609.44","$13,982.44","$10,830.86"
State,13,Georgia,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",49,"$34,062.82","$9,202.92","$6,300.86"
State,13,Georgia,156,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITHOUT CC/MCC",19,"$26,986.89","$6,965.26","$4,350.58"
State,13,Georgia,157,DENTAL AND ORAL DISEASES WITH MCC,33,"$81,759.03","$15,554.36","$11,966.64"
State,13,Georgia,158,DENTAL AND ORAL DISEASES WITH CC,54,"$44,718.31","$11,070.54","$8,684.46"
State,13,Georgia,159,DENTAL AND ORAL DISEASES WITHOUT CC/MCC,13,"$30,246.69","$7,355.92","$4,785.62"
State,13,Georgia,163,MAJOR CHEST PROCEDURES WITH MCC,277,"$178,962.16","$40,738.74","$36,058.30"
State,13,Georgia,164,MAJOR CHEST PROCEDURES WITH CC,374,"$111,633.78","$21,800.10","$17,121.52"
State,13,Georgia,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,193,"$81,550.51","$17,527.08","$12,363.88"
State,13,Georgia,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,230,"$136,645.45","$32,932.27","$24,333.12"
State,13,Georgia,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,111,"$77,059.47","$17,138.96","$11,385.92"
State,13,Georgia,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,68,"$57,842.75","$11,788.09","$8,185.72"
State,13,Georgia,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,841,"$56,657.60","$13,231.46","$10,410.94"
State,13,Georgia,176,PULMONARY EMBOLISM WITHOUT MCC,605,"$37,150.67","$8,289.33","$5,845.26"
State,13,Georgia,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,7709,"$63,056.51","$17,722.64","$14,880.70"
State,13,Georgia,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,1199,"$37,733.20","$11,116.91","$9,099.89"
State,13,Georgia,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,205,"$27,846.55","$8,412.17","$6,619.19"
State,13,Georgia,180,RESPIRATORY NEOPLASMS WITH MCC,377,"$75,114.16","$15,230.05","$12,471.35"
State,13,Georgia,181,RESPIRATORY NEOPLASMS WITH CC,131,"$41,938.36","$10,341.19","$7,910.76"
State,13,Georgia,183,MAJOR CHEST TRAUMA WITH MCC,71,"$78,239.37","$14,896.99","$12,223.13"
State,13,Georgia,184,MAJOR CHEST TRAUMA WITH CC,170,"$56,098.54","$11,231.18","$7,739.82"
State,13,Georgia,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,41,"$41,576.46","$8,398.56","$6,202.76"
State,13,Georgia,186,PLEURAL EFFUSION WITH MCC,236,"$58,446.75","$12,672.73","$10,483.17"
State,13,Georgia,187,PLEURAL EFFUSION WITH CC,128,"$40,668.12","$9,142.45","$7,438.40"
State,13,Georgia,188,PLEURAL EFFUSION WITHOUT CC/MCC,14,"$30,022.86","$7,097.64","$5,644.50"
State,13,Georgia,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,2365,"$54,631.71","$11,128.52","$8,829.47"
State,13,Georgia,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,1828,"$42,592.26","$9,769.12","$7,600.57"
State,13,Georgia,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,558,"$34,068.01","$7,805.96","$6,127.10"
State,13,Georgia,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,176,"$24,312.26","$6,671.31","$4,669.88"
State,13,Georgia,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,3631,"$52,334.94","$10,985.46","$8,905.30"
State,13,Georgia,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,1223,"$34,161.93","$7,789.32","$5,932.78"
State,13,Georgia,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,281,"$24,593.18","$6,441.27","$4,542.22"
State,13,Georgia,196,INTERSTITIAL LUNG DISEASE WITH MCC,232,"$67,159.50","$14,923.90","$11,897.53"
State,13,Georgia,197,INTERSTITIAL LUNG DISEASE WITH CC,51,"$39,743.10","$9,020.22","$7,199.18"
State,13,Georgia,199,PNEUMOTHORAX WITH MCC,179,"$66,037.87","$14,935.51","$12,565.06"
State,13,Georgia,200,PNEUMOTHORAX WITH CC,234,"$50,411.80","$10,993.97","$8,182.58"
State,13,Georgia,201,PNEUMOTHORAX WITHOUT CC/MCC,30,"$34,080.80","$7,469.07","$5,305.23"
State,13,Georgia,202,BRONCHITIS AND ASTHMA WITH CC/MCC,451,"$36,423.88","$8,544.33","$6,437.93"
State,13,Georgia,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,66,"$23,545.56","$7,009.68","$4,767.56"
State,13,Georgia,204,RESPIRATORY SIGNS AND SYMPTOMS,142,"$31,781.33","$7,058.17","$5,094.14"
State,13,Georgia,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,194,"$60,742.03","$15,323.73","$11,874.43"
State,13,Georgia,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,137,"$40,589.26","$9,147.99","$7,114.83"
State,13,Georgia,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,469,"$276,312.88","$59,766.45","$50,794.31"
State,13,Georgia,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,941,"$115,707.65","$23,859.65","$20,141.02"
State,13,Georgia,215,OTHER HEART ASSIST SYSTEM IMPLANT,106,"$456,306.91","$99,326.39","$88,904.71"
State,13,Georgia,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,119,"$442,032.97","$97,445.29","$80,864.65"
State,13,Georgia,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,37,"$278,469.35","$50,749.62","$42,138.51"
State,13,Georgia,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,231,"$367,648.43","$76,631.55","$63,242.49"
State,13,Georgia,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,249,"$243,973.50","$47,476.05","$35,059.46"
State,13,Georgia,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,32,"$198,304.34","$37,513.34","$30,995.78"
State,13,Georgia,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",42,"$297,513.12","$66,165.40","$53,600.10"
State,13,Georgia,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",49,"$281,793.92","$56,093.06","$51,309.80"
State,13,Georgia,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",27,"$200,945.04","$41,260.41","$36,594.78"
State,13,Georgia,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,123,"$237,679.98","$48,812.20","$46,692.90"
State,13,Georgia,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,76,"$188,463.29","$41,326.04","$35,472.68"
State,13,Georgia,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,123,"$189,873.04","$41,904.51","$35,855.06"
State,13,Georgia,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,172,"$152,228.62","$26,007.53","$22,565.34"
State,13,Georgia,231,CORONARY BYPASS WITH PTCA WITH MCC,21,"$389,117.86","$70,688.62","$62,738.43"
State,13,Georgia,232,CORONARY BYPASS WITH PTCA WITHOUT MCC,14,"$255,816.57","$45,503.00","$39,121.50"
State,13,Georgia,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,182,"$306,952.47","$65,536.52","$53,272.25"
State,13,Georgia,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,291,"$228,686.53","$40,199.66","$34,383.99"
State,13,Georgia,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,283,"$267,459.60","$52,808.01","$41,753.10"
State,13,Georgia,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,482,"$191,180.96","$33,572.66","$25,254.14"
State,13,Georgia,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,218,"$174,924.51","$36,645.70","$31,002.10"
State,13,Georgia,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,171,"$105,145.61","$20,959.94","$18,032.87"
State,13,Georgia,241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,16,"$51,848.56","$11,795.75","$10,053.88"
State,13,Georgia,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,396,"$144,415.04","$30,044.80","$25,775.71"
State,13,Georgia,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,487,"$94,312.49","$19,102.52","$16,298.61"
State,13,Georgia,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,228,"$81,980.27","$16,083.97","$12,690.24"
State,13,Georgia,245,AICD GENERATOR PROCEDURES,24,"$170,460.04","$38,806.71","$36,533.21"
State,13,Georgia,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,1211,"$147,124.60","$25,878.13","$21,333.71"
State,13,Georgia,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,1531,"$104,245.21","$16,112.96","$12,537.05"
State,13,Georgia,249,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC,19,"$96,688.26","$14,409.21","$12,560.11"
State,13,Georgia,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,117,"$108,543.66","$20,956.35","$16,764.25"
State,13,Georgia,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,90,"$85,204.84","$13,434.51","$9,794.47"
State,13,Georgia,252,OTHER VASCULAR PROCEDURES WITH MCC,729,"$126,745.29","$27,740.79","$24,386.21"
State,13,Georgia,253,OTHER VASCULAR PROCEDURES WITH CC,399,"$125,814.36","$21,938.69","$18,128.35"
State,13,Georgia,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,219,"$87,978.28","$14,148.07","$12,165.66"
State,13,Georgia,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,44,"$95,866.52","$21,587.00","$18,178.73"
State,13,Georgia,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,29,"$57,833.28","$12,722.79","$11,066.38"
State,13,Georgia,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC,13,"$105,111.69","$27,661.08","$24,320.62"
State,13,Georgia,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,16,"$60,928.81","$16,869.75","$14,745.06"
State,13,Georgia,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,70,"$138,415.31","$29,124.89","$24,922.20"
State,13,Georgia,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,55,"$69,404.91","$16,468.31","$12,729.91"
State,13,Georgia,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,16,"$62,925.56","$16,254.13","$10,752.19"
State,13,Georgia,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,186,"$136,630.81","$26,257.72","$22,757.09"
State,13,Georgia,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,619,"$221,874.29","$50,986.98","$46,871.10"
State,13,Georgia,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,653,"$192,959.72","$40,213.15","$36,601.01"
State,13,Georgia,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,61,"$297,167.56","$59,743.80","$54,605.02"
State,13,Georgia,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,278,"$161,190.76","$33,663.63","$27,520.71"
State,13,Georgia,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,471,"$212,117.71","$46,235.86","$37,425.33"
State,13,Georgia,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,299,"$145,695.93","$29,783.91","$23,758.60"
State,13,Georgia,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,123,"$105,531.66","$21,848.05","$17,308.71"
State,13,Georgia,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,221,"$150,528.13","$32,792.33","$26,837.53"
State,13,Georgia,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,1341,"$126,241.59","$24,604.92","$21,910.98"
State,13,Georgia,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",2206,"$66,372.30","$13,272.10","$10,966.47"
State,13,Georgia,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",888,"$44,844.11","$8,149.45","$6,148.82"
State,13,Georgia,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",388,"$37,338.63","$6,620.53","$4,726.63"
State,13,Georgia,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",230,"$89,482.33","$16,852.84","$14,744.27"
State,13,Georgia,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",17,"$37,530.82","$6,506.88","$4,107.94"
State,13,Georgia,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",1287,"$87,320.60","$17,540.05","$14,389.87"
State,13,Georgia,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1039,"$55,599.33","$9,576.42","$7,027.77"
State,13,Georgia,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,28,"$97,405.18","$19,818.39","$17,998.71"
State,13,Georgia,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,11,"$57,668.18","$13,288.64","$10,063.00"
State,13,Georgia,291,HEART FAILURE AND SHOCK WITH MCC,10130,"$47,414.13","$11,122.04","$8,918.67"
State,13,Georgia,292,HEART FAILURE AND SHOCK WITH CC,392,"$30,896.46","$8,559.35","$6,496.79"
State,13,Georgia,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,57,"$18,676.60","$5,777.53","$4,124.81"
State,13,Georgia,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",85,"$72,765.91","$13,628.47","$12,300.54"
State,13,Georgia,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,350,"$61,804.33","$13,825.68","$11,365.88"
State,13,Georgia,300,PERIPHERAL VASCULAR DISORDERS WITH CC,464,"$39,369.21","$9,226.08","$7,351.69"
State,13,Georgia,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,109,"$25,654.06","$6,755.15","$5,128.19"
State,13,Georgia,302,ATHEROSCLEROSIS WITH MCC,88,"$44,782.59","$10,580.42","$8,698.75"
State,13,Georgia,303,ATHEROSCLEROSIS WITHOUT MCC,199,"$29,111.64","$6,466.64","$4,486.30"
State,13,Georgia,304,HYPERTENSION WITH MCC,519,"$44,551.29","$9,716.57","$7,956.81"
State,13,Georgia,305,HYPERTENSION WITHOUT MCC,681,"$32,184.09","$6,969.02","$5,017.83"
State,13,Georgia,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,71,"$57,465.17","$14,212.70","$10,693.28"
State,13,Georgia,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,52,"$35,978.90","$8,434.04","$6,597.90"
State,13,Georgia,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1527,"$49,284.82","$10,574.56","$8,466.07"
State,13,Georgia,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,1786,"$31,084.61","$6,983.82","$5,113.98"
State,13,Georgia,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,951,"$23,647.41","$5,453.79","$3,595.11"
State,13,Georgia,311,ANGINA PECTORIS,90,"$35,847.51","$6,636.18","$5,052.88"
State,13,Georgia,312,SYNCOPE AND COLLAPSE,1510,"$37,812.65","$7,756.11","$6,126.47"
State,13,Georgia,313,CHEST PAIN,736,"$32,103.23","$6,612.14","$4,947.85"
State,13,Georgia,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,1061,"$75,635.52","$18,826.96","$14,968.48"
State,13,Georgia,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,424,"$38,442.72","$9,185.06","$7,094.39"
State,13,Georgia,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,56,"$28,421.16","$7,010.18","$4,680.41"
State,13,Georgia,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,40,"$149,547.03","$35,238.30","$31,195.33"
State,13,Georgia,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",232,"$202,922.93","$46,263.18","$37,359.87"
State,13,Georgia,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",208,"$116,063.50","$25,294.82","$17,493.54"
State,13,Georgia,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",172,"$79,972.16","$14,451.75","$11,399.65"
State,13,Georgia,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,800,"$196,101.84","$41,224.52","$35,223.81"
State,13,Georgia,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,1120,"$99,251.30","$20,293.38","$16,189.03"
State,13,Georgia,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,571,"$71,525.50","$14,343.26","$10,503.11"
State,13,Georgia,333,RECTAL RESECTION WITH CC,23,"$88,095.83","$22,872.57","$12,705.74"
State,13,Georgia,334,RECTAL RESECTION WITHOUT CC/MCC,15,"$76,762.20","$13,012.47","$10,983.40"
State,13,Georgia,335,PERITONEAL ADHESIOLYSIS WITH MCC,84,"$156,403.24","$34,887.36","$28,591.55"
State,13,Georgia,336,PERITONEAL ADHESIOLYSIS WITH CC,181,"$96,188.88","$18,939.31","$14,857.90"
State,13,Georgia,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,64,"$62,938.59","$13,665.17","$9,998.58"
State,13,Georgia,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,66,"$70,260.23","$14,983.06","$10,826.58"
State,13,Georgia,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,43,"$56,216.30","$10,351.70","$7,899.07"
State,13,Georgia,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,31,"$106,402.19","$17,558.19","$15,291.13"
